id	bloque (no traducir)	titulo	cuerpo	enlace
304	Democracia Internacional	Cobertura sanitaria universal	"Suprimiremos os grupos de exclusión sanitaria e retomaremos a cobertura sanitaria universal para a aplicar de xeito inmediato ós retornados e para incorporar ós emigrantes ós sistemas de saúde do país receptor, mediante as seguintes medidas:

-  Expedición da Tarxeta Sanitaria Europea (TSE) para emigrantes en territorio da Unión Europea, Islandia, Liechtenstein, Noruega e Suíza, sen restricións vinculadas á situación laboral do demandante.
-  Supresión da retirada da TSE a parados de longa duración que tivesen que abandonar o país e residir noutro durante máis de noventa días.
-  Renovación da TSE a estudantes que prorroguen os seus estudos no estranxeiro.
-  Fomento dos convenios bilaterais fóra do territorio da Unión Europea, para garantir a cobertura sanitaria dos emigrantes ata que logren se incorporaren ó sistema de saúde do país de acollida.
-  Garantía de atención sanitaria inmediata ós emigrantes españois retornados."	http://lasonrisadeunpais.es/fb-share/programa/gl/304.html
305	Democracia Internacional	Oficina da Emigración	"Crearemos unha Oficina da Emigración que terá como obxectivos:

-  Centralizar os organismos e recursos existentes nunha única entidade, de xeito que haxa unha coordinación dos diferentes programas de vinculación, retorno e axuda ás persoas emigradas ou que desexan emigrar.
-  Establecer unha liña de traballo na que estean implicados os diferentes axentes en España e no estranxeiro.

Ademais, a Oficina da Emigración terá a súa sede en tódalas provincias españolas. Estas oficinas ofrecerán apoio, orientación e información sobre o país de chegada para que os emigrantes poidan facer valer os seus dereitos laborais e sociais e favorecer unha mellor integración."	http://lasonrisadeunpais.es/fb-share/programa/gl/305.html
306	Democracia Internacional	Normativa para o ensino da lingua e a cultura españolas no estranxeiro	"Elaboraremos unha normativa para o ensino da lingua e culturas españolas no estranxeiro que consolide lazos sociais e culturais dos descendentes emigrados españois. A normativa se poría en marcha perante o seguinte plan de acción:

-  Realización dun estudo da emigración infantil co fin de coñecer a súa realidade social e demográfica.
-  Desenvolvemento dun estudo por continentes acerca das Seccións Internacionais, as Aulas de Lingua e Cultura Españolas ou os centros de titularidade española ou mixta xa existentes que permita o mantemento, o reforzo e a apertura de novas aulas alí onde haxa ó menos doce solicitudes.
-  Garantía dun ensino presencial de ó menos tres horas semanais que englobe un ensino integral de lingua e cultura españolas.
-  Desenvolvemento de sistemas de atención a distancia alí onde non se poida abrir unha aula por motivos demográficos, xeográficos ou políticos que impidan a correcta atención do alumnado ou onde non se poidan garantir condicións laborais dignas para o profesorado."	http://lasonrisadeunpais.es/fb-share/programa/gl/306.html
307	Democracia Internacional	Desenvolvemento de medidas de garantía de pensións dignas para os españois emigrantes e retornados	Elaboraremos un plan co obxectivo de adaptar as pensións par os emigrados, que permita a recepción de prestacións dos emigrantes e no que prestaremos particular atención ós problemas de recoñecemento dos anos de contribución, ó tempo que evitaremos a dobre tributación.	http://lasonrisadeunpais.es/fb-share/programa/gl/307.html
308	Democracia Internacional	Establecemento de mecanismos e organismos que posibiliten o retorno dos emigrantes españois	"Poremos en marcha unha serie de mecanismos e organismos que posibiliten o retorno dos emigrantes españois a partires dun estudo sobre a realidade da emigración española que nos permita coñecer as súas causas e características sociolóxicas. Deste modo poderemos levar a cabo políticas de retorno que se adecúen a este fenómeno plural.

Para elo, cumprirá a implicación das administracións locais e da Oficina da Emigración como medios, como medios de intercambio de información e asistencia para facilitar o proceso de retorno. Ademais, se deberá recoñecer no acceso á contratación pública a experiencia laboral no estranxeiro, así como dos estudos e títulos de idiomas emitidos por institucións oficiais estranxeiras.

Mesmamente, melloraremos o sistema de contribucións para o recoñecemento dos anos cotizados en países da Unión Europea, e equipararemos os dereitos das persoas emigradas ós do resto dos españois en todo o relativo a servizos sociais (por exemplo, unha vivenda de protección oficial)."	http://lasonrisadeunpais.es/fb-share/programa/gl/308.html
309	Democracia Internacional	Dereito a voto e participación política da poboación estranxeira residente no noso país	"-  O acceso ó censo electoral se realizará a través do padrón municipal, sen requisitos adicionais.
-  Regularemos o dereito de sufraxio mediante unha reforma da “Ley Orgánica del Régimen Electoral General”, e non por medio de tratados internacionais bilaterais. Recoñeceremos o sufraxio pasivo a tódolos residentes estranxeiros estables; non só ós cidadáns da Unión Europea.
-  Reduciremos de xeito substancial os prazos de residencia esixidos para acceder a estes dereitos.
-  Suprimiremos a prohibición de crear partidos políticos por parte de estranxeiros, como se recolle na “Ley Orgánica 6/2002, de 27 de Junio”, de partidos políticos.
-  Estudaremos a viabilidade de incorporar no marco constitucional vixente a participación da poboación estranxeira nas eleccións autonómicas e nos referendos."	http://lasonrisadeunpais.es/fb-share/programa/gl/309.html
310	Democracia Internacional	Eliminación do test de nacionalidade e reducións nos prazos para obter a nacionalidade	"Eliminaremos o test de nacionalidade española, requisito na actualidade para poder obter a nacionalidade española.

Acurtaremos os prazos requiridos para adquirir a nacionalidade por residencia: cinco anos de prazo xeral, tres anos para refuxiados, e un ano para poboación orixinaria de países cos que España mantén historicamente unha boa relación.

Suprimiremos as trabas burocráticas e requisitos discrecionais no procedemento. Eliminaremos a esixencia xeral de renuncia á nacionalidade de orixe para adquirir a española sen necesidade de tratados de dobre nacionalidade, ao menos en determinados casos (como, por exemplo, o da poboación refuxiada).

Outorgaremos maior relevancia ao criterio do ius soli (dereito de lugar) na atribución da nacionalidade de orixe."	http://lasonrisadeunpais.es/fb-share/programa/gl/310.html
311	Democracia Internacional	Creación da Secretaría de Estado de Políticas Migratorias	"Crearemos unha Secretaría de Estado de Políticas Migratorias para implantar un novo modelo de enfoque migratorio baseado na coordinación de traballo entre ministerios relacionados con migracións e diversidade, ademais de para concretar as competencias relativas a migracións, actualmente dispersas no Ministerio de Emprego e Seguridade Social, o de Interior e o de Asuntos Exteriores e de Cooperación.

A actual Secretaría xeral de Inmigración e Emigración recuperará a súa condición de Secretaría de Estado e pasará a denominarse Secretaría de Estado de Políticas Migratorias. Levará a cabo tarefas de valoración, baremación e seguimento de proxectos subvencionados, e apostará polo traballo público en vez do externalizado."	http://lasonrisadeunpais.es/fb-share/programa/gl/311.html
312	Democracia Internacional	Vías legais e seguras de entrada en España e flexibilización dos procesos de reagrupación familiar	"Articularemos vías legais e seguras de entrada en España, e apostaremos especialmente pola flexibilización dos procesos de reagrupación familiar.

Implantaremos unha nova política de visados con distinta tipoloxía, como por exemplo, o de busca de emprego, que permita a estancia temporal en España e o retorno ao país de orixe se non conseguiu atopar un traballo, sen prohibición de nova entrada, que permita a estancia temporal en España, sen prohibición de nova entrada.

A renovación das autorizacións de residencia non se vinculará exclusivamente á posesión dun contrato en vigor ou a unha oferta de emprego, e flexibilizaranse así mesmo os procesos de arraigo."	http://lasonrisadeunpais.es/fb-share/programa/gl/312.html
313	Democracia Internacional	«Lei 14» para a igualdade de trato e para o fomento da convivencia	"Aprobaremos unha lei integral para a igualdade de trato e non discriminación e para o fomento da convivencia, a «Lei 14», que asegure a Independencia do Observatorio Español do Racismo e da Xenofobia e fágao máis accesible. Ademais, de funcións de diagnóstico e recompilación de dados, este observatorio elaborará propostas, funcións preventivas e de asistencia integral e protección ás vítimas de calquera forma de discriminación.

Elaboraremos e poremos que en marcha un plan estatal integral de convivencia no que se outorgue a máxima prioridade a medidas comunitarias, educativas e sociais que preveñan o racismo, a xenofobia e calquera forma de discriminación. Así mesmo incluirá medidas no ámbito do emprego e no da formación de funcionarios e empregados públicos, (especialmente dos Corpos e Forzas de Seguridade do Estado), así como tamén de difusión e apoio en medios de comunicación. Con este plan promoveremos a recuperación da memoria, a reparación das vítimas das fronteiras e o avance no proceso de descolonización simbólica."	http://lasonrisadeunpais.es/fb-share/programa/gl/313.html
314	Democracia Internacional	Pecharemos os Centros de Internamento de Estranxeiros	"Pecharemos os CIE, pois constitúen unha anomalía do sistema democrático.

Desenvolveremos mecanismos de control adecuados para evitar que se produzan situacións de discriminación por motivos étnicos ou de orixe perante os diferentes operadores xurídicos.

Erradicaremos os controis de identidade policiais nos que se teñan en conta o perfil étnico e os voos colectivos de deportación."	http://lasonrisadeunpais.es/fb-share/programa/gl/314.html
315	Democracia Internacional	Garantía de dereito de asilo: vías legais de acceso, sistema común de asilo e programas dignos de reasentamento	"Promoveremos a adopción dun sistema común de asilo real e eficaz no ámbito europeo que poña fin á falla de homoxeneidade na protección internacional dos refuxiados nos distintos países membros, así como a creación dunha Axencia Europea de Salvamento.

Articularemos canles de entrada seguros e legais ó recuperar a posibilidade de solicitar asilo diplomático en embaixadas e consulados españois de terceiros países e coa concesión de visados humanitarios, a eliminación do visado de tránsito para quen fuxa de países en conflito e a axilización dos procesos de reunificación familiar. Ademais, crearemos programas de reasentamento dignos que aseguren unha solución duradeira e un compromiso de España en función da súa poboación e dos seus recursos.

Aprobaremos, de maneira urxente, o regulamento da Lei de Asilo, e revisaremos o sistema de exame e admisión a trámite das solicitudes de asilo, especialmente, naquelas presentadas por motivos de orientación sexual ou identidade de xénero, trata ou calquera outro motivo relacionado co xénero (violencia, matrimonios forzados, mutilación xenital, etcétera)."	http://lasonrisadeunpais.es/fb-share/programa/gl/315.html
316	Democracia Internacional	Restablecemento da legalidade dos pasos fronteirizos: respecto ós dereitos humanos na fronteira sur	"Poremos fin de forma inmediata ás devolucións ilegais de persoas na zonas zonas fronteirizas, que contraveñan a legalidade internacional. Para iso, derrogaremos os artigos correspondentes da Lei Orgánica 4/2015, do 30 de marzo, de protección da seguridade cidadá.

Igualmente, poremos fin ás vulneracións de dereitos humanos que se producen na fronteira sur. Para iso, eliminaremos os elementos lesivos colocados nos perímetros fronteirizos de Ceuta e Melilla e promoveremos a adopción dun protocolo de actuación dos Corpos e Forzas de Seguridade do Estado nesta fronteira sur. Ademais, revisaremos o tratado bilateral con Marrocos a fin de garantir o cumprimento estrito de principio de non devolución."	http://lasonrisadeunpais.es/fb-share/programa/gl/316.html
317	Democracia Internacional	Aprobación dun marco xurídico internacional para a reestruturación da débeda soberana	"Defenderemos a construción, a medio prazo, dun sistema mundial de gobernanza económica e financeira, máis xusto, eficaz, solidario e representativo do mundo multipolar no que vivimos.

Con ese obxectivo, o Goberno de España promoverá desde os organismos multilaterais nos que participa, a adopción dun marco xurídico internacional para os procesos de reestruturación da débeda soberana baseado en principios de préstamo responsable, na liña dos traballos de comité Ad Hoc da ONU."	http://lasonrisadeunpais.es/fb-share/programa/gl/317.html
318	Democracia Internacional			http://lasonrisadeunpais.es/fb-share/programa/gl/318.html
319	Democracia Internacional	Reforma dos sistemas de votación do G-20 e do Fondo Monetario Internacional	Esixiremos, desde os foros multilaterais, a reforma dos sistemas de votación e rendición de contas do G-20 e do Fondo Monetario Internacional (FMI), co que se reforzará a participación da sociedade civil organizada nestes organismos, que pasarán a ser máis democráticos e transparentes e reflectirán a realidade dun mundo multipolar.	http://lasonrisadeunpais.es/fb-share/programa/gl/319.html
320	Democracia Internacional	Contra a evasión fiscal: «taxa Tobin» e imposto global sobre a riqueza	"Instaremos a creación dunha axencia fiscal internacional, baixo o auspicio da ONU, para loitar contra a elisión fiscal ou a competición fiscal entre países, que teña capacidade sancionadora e que obrigue as empresas multinacionais a pagar os seus impostos onde xeran os seus beneficios. Esa axencia terá entre os seus obxectivos:

-  O estudo de creación dun imposto global sobre a riqueza que grave gradualmente os grandes patrimonios como garantía dos dereitos sociais.
-  A adopción dun imposto sobre as transaccións financeiras.
-  A fixación dunha definición universal e normativa vinculante para os paraísos fiscais."	http://lasonrisadeunpais.es/fb-share/programa/gl/320.html
321	Democracia Internacional	Establecemento dunha lista negra de paraísos fiscais	"Promoveremos tanto o establecemento, no marco da OCDE, dunha verdadeira lista negra de paraísos fiscais coma a adopción dunha estratexia integral de loita contra eles, que inclúa sancións económicas para os Estados que incumpran a normativa.

Así mesmo, reforzaremos a acción contra o branqueo de diñeiro mediante o apoio a iniciativas de restitución de capitais irregularmente evadidos, especialmente nos países do sur."	http://lasonrisadeunpais.es/fb-share/programa/gl/321.html
322	Democracia Internacional	Oposición á TTIP	"O tratado Transatlántico de Comercio e Inversión (TTIP polas súas siglas en inglés) é unha ameaza a nosa soberanía, a nosa democracia, a nosa economía e ao Estado de benestar porque concibe as regulacións sociais e medioambientais coma obstáculos ao comercio:

-  Opoñémonos á ratificación dos tratados comerciais TTIP, TISA (Acordo no comercio de servizos) e CETA (Acordo integral de economía e comercio) e estableceremos un diálogo con outros Gobernos europeos para que actúen do mesmo xeito.
-  Realizaremos unha auditoría e poremos fin a todos os Acordos de Promoción e Protección Recíproca de inversións (APPRI) que conteñan mecanismos secretos de arbitraxe privada entre inversores e Estados.
-  Promoveremos a creación dunha rede internacional de gobernos e institucións multilaterais coma a Conferencia das Nacións Unidas sobre Comercio e Desenvolvemento (UNCTAD) e a OIT, unha mudanza nas políticas de goberno e inversión do Consello Europeo e unha actitude disuasoria para que os países da Unión Europea non preman a terceiros para asinar novos tratados de comercio e inversión.
-  Elaboraremos un estudo de impacto integral, con participación da sociedade civil, da política comercial común da Unión Europea en España e no mundo."	http://lasonrisadeunpais.es/fb-share/programa/gl/322.html
323	Democracia Internacional	Promoción da abolición do dereito de veto no Consello de Seguridade da ONU	"Durante o mandato de España no Consello de Seguridade da ONU (que expira a finais do 2016) presentaremos a proposta de axilización da reforma integral do Consello de Seguridade da ONU, para facelo máis democrático, transparente e representativo, coa intención de acabar co dereito de veto e primar un mandato orientado á defensa dos dereitos humanos, a equidade de xénero, a protección de civís, as dinámicas de diálogo e o liderado local na xestión de crise.

Mentres non se produza esa reforma, promoveremos un compromiso formal de non usar o veto no relativo a cuestións humanitarias (caso de xenocidio, crimes de guerra ou de lesa humanidade), como primeiro paso cara a eventual supresión desta prerrogativa."	http://lasonrisadeunpais.es/fb-share/programa/gl/323.html
324	Democracia Internacional	Impulso a elección dunha muller como próxima secretaria xeral da ONU	"Durante o mandato de España no Consello de Seguridade da ONU tamén apoiaremos a elección dunha muller como próxima secretaria xeral da ONU, que se elixirá nun proceso transparente baseado na meritocracia.

Ademais, apostaremos por que o Consello sexa coherente co seu mandato de respecto aos dereitos das mulleres e a equidade de xénero, mediante a promoción da participación de mulleres en posicións de liderado en organismos multilaterais da ONU e, así mesmo, primando a asignación de recursos para apoiar os dereitos das mulleres na política global en alianza cos movementos de mulleres."	http://lasonrisadeunpais.es/fb-share/programa/gl/324.html
325	Democracia Internacional	Sometemento a consulta cidadá da participación das Forzas Armadas en operacións militares internacionais	"Promoveremos unha axenda multidimensional que contribúa a construír unhas relacións máis xustas, pacíficas e seguras, e que impliquen unha renuncia a guerra coma ferramenta ofensiva de política exterior.

Desde esta perspectiva, e con obxecto de fortalecer a nosa democracia impulsaremos as consultas cidadás sobre a participación das Forzas Armadas en operacións militares internacionais de calado.  Esta participación será sempre conforme ao Dereito Internacional e deberá contar coa autorización da ONU."	http://lasonrisadeunpais.es/fb-share/programa/gl/325.html
326	Democracia Internacional	Auditoría e revisión do convenio con Estados Unidos sobre a base militar permanente en Morón	Realizaremos unha auditoría e revisaremos os convenios de defensa subscritos por España, en particular, o convenio de defensa con Estados Unidos e o seu terceiro protocolo de emenda de 2015, que convirte en permanente a presenza en Morón da forza estadounidense de acción rápida en África. Consideramos que a existencia de bases estadounidenses en España e a participación nos esquemas de escudos antimísiles afectan a nosa soberanía e supoñen un risco para a nosa seguridade nacional.	http://lasonrisadeunpais.es/fb-share/programa/gl/326.html
327	Democracia Internacional	Maior autonomía de España e Europa na OTAN	"Buscaremos dotar dunha maior autonomía estratéxica tanto a Europa coma a España no seo da Organización do Tratado do Atlántico Norte (OTAN), polo cal afondaremos na Política Común de Seguridade e Defensa (PCSD) e na Europa da defensa para afrontar as relacións co noso entorno e as problemáticas globais desde unha perspectiva exclusivamente Europea. Neste senso, defenderemos neutralizar o papel desestabilizador da OTAN en Europa do Leste, conxelar as fronteiras actuais da alianza e deter a instalación do escudo antimísiles no Leste de Europa e o mar Báltico.

A medio prazo, apoiaremos a compatibilidade da alianza cunha arquitectura de seguridade paneuropea na que participe Rusia, sobre a base da reactivación da Organización para a Seguridade e Cooperación en Europa (OSCE)."	http://lasonrisadeunpais.es/fb-share/programa/gl/327.html
328	Democracia Internacional	Dereitos para as migracións de ida e volta entre España e América Latina	"Fixaremos como prioridade fortalecer as relacións cunha rexión clave para o noso país como é Latinoamérica, polos lazos históricos, económicos e socioculturais que nos unen. Para iso proñemos:

-  Favorecer a intermigración con acordos bilaterais que protexan os dereitos dos emigrantes españois en América Latina e os latinoamericanos en España.
-  Recoñecer e intensificar as relacións bilaterais e da Unión Europea coas novas realidades rexionais de América Latina (coma a comunidade de Estados Latinoamericanos e Caribeños, CELAC, ou a Unión de Nacións Sudamericanas, UNASUR) para o que fomentaremos a cooperación máis alá da integración comercial e favoreceremos especialmente os intercambios en educación, investigación, ciencia e economía cooperativa, social e solidaria.
-  Impulsar a promoción dos dereitos humanos, especialmente nos actuais procesos populares de loita contra a impunidade e a corrupción de Centroamérica.
-  Contribuír a normalización progresiva das relacións políticas e comerciais con Cuba, tanto a nivel bilateral como multilateral, para reverter a posición común da Unión Europea adoptada en 1996."	http://lasonrisadeunpais.es/fb-share/programa/gl/328.html
329	Democracia Internacional	Compromiso coa libre determinación do Sáhara Occidental e concesión da nacionalidade española á poboación saharauí residente en España	"Defenderemos o dereito de libre determinación do pobo saharauí. Por iso, asumiremos un papel máis activo no Consello de Seguridade da ONU e esixiremos revisar o marco xeral do proceso negociador, para fortalecer o mandato da mediación da ONU e posibilitar que o Consello de Seguridade sancione a aqueles que obstrúan o proceso político. Ademais avogaremos para que a Misión das Nacións Unidas para o Referendo do Sáhara Occidental (MINURSO) contribúa a supervisión do respecto e defensa dos dereitos humanos e a organización de desprazamentos oficiais sobre o terreo, tanto no Sáhara Occidental coma nos campamentos de refuxiados de Tinduf.

Así mesmo, aumentaremos as partidas de axuda humanitaria para os campamentos saharauís, apoiaremos programas de formación e mobilidade da poboación saharauí e favoreceremos o acceso da nacionalidade española dos saharauís residentes no noso país, cos mesmos dereitos que outras persoas na súa situación. Por último, avogaremos polo nomeamento dun representante Especial da Unión Europea que poida facer un seguimento regular da resolución do conflito a nivel comunitario."	http://lasonrisadeunpais.es/fb-share/programa/gl/329.html
330	Democracia Internacional	Recoñecemento do Estado palestino	"Recoñecemos a Palestina como Estado de forma inminente e unilateral. Cremos que este primeiro paso é imprescindible, aínda que non é o único, para garantir a paz, o respecto os dereitos humanos e a seguridade (doutrina da seguridade humana da ONU) entre Israel e Palestina, así como o goce de dereitos nacionais.

Tratase dun compromiso histórico de noso Goberno non só cos palestinos, senón tamén   coa poboación do noso país. Un compromiso histórico que deberá materializarse en feitos concretos como primeiro paso para abordar outros asuntos, polo que propoñeremos que o Consello de Seguridade da ONU estableza un prazo vinculante para que se retomen as negociacións entre israelís e palestinos baixo a supervisión e o control de organismos multilaterais internacionais.

No caso de que se produzan violacións de dereitos humanos, o noso país impulsará  a imposicións de sancións fronte ás políticas de ocupación, segregación, discriminación e castigos colectivos por parte do Estado de Israel cara ás poboacións palestinas."	http://lasonrisadeunpais.es/fb-share/programa/gl/330.html
331	Democracia Internacional	Novo plan África	"Elaboraremos un novo plan África co obxectivo de apoiar ás sociedades africanas nos seus esforzos por promover a democracia, os dereitos humanos, a equidade de xénero e o desenvolvemento sostible e inclusivo. Este plan farase nun marco de coherencia de políticas, e contará tanto coa participación da sociedade civil española coma con actores africanos.

Defenderemos o fortalecemento dos mecanismos de loita contra a evasión fiscal e o control transparente da xestión dos recursos naturais. Neste senso, avogaremos por potenciar unha presenza empresarial española responsable, transparente e respectuosa con eses principios.

E tamén primaremos a cooperación con organizacións rexionais e subrexionais africanas en foros multilaterais."	http://lasonrisadeunpais.es/fb-share/programa/gl/331.html
332	Democracia Internacional	Cooperación científica e cultural cos Estados Unidos para evitar a fuga de cerebros	"Co obxectivo de reverter a fuga de cerebros españois a Estados Unidos, reforzaremos a cooperación científica, cultural e educativa con este país. Para iso, aumentaremos o orzamento relativo a becas de ampliación de estudos e prácticas profesionais e investigación científica vinculadas a proxectos de españois, e promoveremos incentivos que favorezan o retorno dos investigadores españois despois de ampliar a súa formación en Estados Unidos.

Ademais, desenvolveremos o Plan Unidos, unha iniciativa para establecer maiores vínculos culturais, educativos e económicos coa comunidade hispana de Estados Unidos, que supón case un terzo da poboación deste país. A rede de centros do Instituto Cervantes contribuirá a reforzar a súa conexión latinoamericana ao organizar e impulsar as actividades culturais que recollan toda a riqueza da lingua e a cultura en España e América.

Tamén crearemos unha rede de empresas incubadoras e aceleradoras en Estados Unidos e en España que contribúa á creación de proxectos empresariais viables e innovadores en ambos países, especialmente no sector da economía social e solidaria para facilitar a entrada das PEME españolas no mercado norteamericano e o seu conseguinte beneficio."	http://lasonrisadeunpais.es/fb-share/programa/gl/332.html
333	Democracia Internacional	Redución de gastos suntuarios do servizo exterior e máis atención a emigrantes españois	"Desenvolveremos unha reforma do servizo exterior conforme ós seguintes principios:

-  Modernización dos métodos de traballo e de organización interna, revisión de acceso á carreira diplomática e o estudo do establecemento dun cuarta quenda, e mellora das condicións de traballo dos funcionarios e contratados en España e no exterior.
-  Racionalización dos recursos a través da diminución de gastos suntuarios e a reasignación dos recursos suprimidos. Revisión da política salarial para evitar as desigualdades e racionalización da política de compra e alugueres das sedes dependentes do Ministerio de Asuntos Exteriores e de Cooperación tanto en España como no estranxeiro. 
-  Reforzo dos servizos de asistencia consular e, en xeral, de todos os de atención ó cidadán, especialmente os relativos os residentes españois no estranxeiro."	http://lasonrisadeunpais.es/fb-share/programa/gl/333.html
334	Democracia Internacional	Transformación da Marca España e do Instituto Cervantes para que sexan reflexo da diversidade e pluralidade do noso país	"Desde a convicción de que a política exterior segue uns principios xerais básicos. Pero ao mesmo tempo debe ser un reflexo da diversidade do Estado, e así mesmo desde o convencemento de que ten que ser unha política transparente e aberta á participación da sociedade civil, con mecanismos de control e rendición de contas, crearemos un Consello Interterritorial de Política e Acción Exterior no que participará na elaboración e supervisión da nosa política exterior e do respecto e da defensa dos dereitos humanos.

En consonancia co anterior, reformaremos e adecuaremos o Instituto Cervantes á diversidade lingüística e cultural de España, e transformaremos a Marca España para que, desde unha perspectiva integradora, represente a diversidade e pluralidade do noso país, así coma os intereses de toda a cidadanía."	http://lasonrisadeunpais.es/fb-share/programa/gl/334.html
335	Democracia Internacional	Aprobación dun Pacto pola Xustiza Global e dunha Lei de Solidariedade e Cooperación Internacional	"Impulsaremos a elaboración, aprobación e execución dun Pacto pola Xustiza Global que articule a nova política de solidariedade e cooperación internacional. Este pacto contemplará a aprobación dunha nova Lei de Solidariedade e Cooperación Internacional que, en marco coherente de políticas para o desenvolvemento sostible, constituirá a ancoraxe legal para a nova política de Estado nesta materia. A Lei incorporará mecanismos de participación da cidadanía organizada (movementos sociais, comités de solidariedade e ONGD) na nova política de solidariedade e cooperación internacional, especialmente o Consello de Cooperación, para convertelo nun verdadeiro espazo de planificación, seguimento e avaliación de dita política.

Ademais a Lei de Solidariedade e Cooperación Internacional establecerá unha nova política de financiamento que asegure a participación activa e protagónica da cidadanía na nosa política de solidariedade e cooperación, adaptando o seu financiamento ás funcións que desempeñarán as organizacións e os movementos sociais neste ámbito, para potenciar o seu papel mobilizador."	http://lasonrisadeunpais.es/fb-share/programa/gl/335.html
336	Democracia Internacional	Aumento do orzamento destinado á Axuda Oficial ó Desenvolvemento	"Destinaremos o 0,7% da Renda Nacional Bruta (RNB) á Axuda Oficial ó Desenvolvemento (AOD) nun máximo de dous lexislaturas (establecemos como meta para a primeira lexislatura un mínimo de 0,4%. A AOD actuará a marxe de intereses comerciais, xeoestratéxicos, ou de calquera outro carácter que sexan distintos os recollidos no Pacto pola Xustiza Global, e rexerá a súa actuación en base aos principios de suficiencia, previsibilidade e suficiencia e respaldo técnico.

As alianzas público-privadas quedarán subordinadas a unha nova estratexia de participación do sector privado no desenvolvemento sostible, que se construirá xunto coa cidadanía organizada e será de obrigado cumprimento para as empresas que participen en ditas alianzas e nas accións de cooperación e solidariedade internacional.

Ademais realizaremos auditorías con participación cidadá (a incluída a dos países socios da acción de solidariedade e cooperación internacional) sobre o impacto na igualdade, os dereitos humanos, a equidade de xénero, e a sostenibilidade medioambiental das actividades das empresas financiadas con fondos da AOD española.

Por último, destinaremos o 15% dos fondos da AOD a intervencións específicas de xénero, ó empoderamento das mulleres e a saúde sexual e reprodutiva, primando a asignación de recursos ós movementos feministas e a favor dos dereitos das mulleres, nos ámbitos locais, nacionais, rexionais e internacionais."	http://lasonrisadeunpais.es/fb-share/programa/gl/336.html
337	Democracia Internacional	Creación do Ministerio de Igualdade e Solidariedade	"Crearemos un novo ministerio de Igualdade e Solidariedade, que será o organismo responsable da implantación da política de cooperación e solidariedade internacional.

O seu nivel de interlocución ministerial será elevado e encargarase da planificación, dirección e implantación de todas as accións que comprenden actualmente a cooperación, acción humanitaria, educación para a cidadanía global, investigación para a xustiza global e o desenvolvemento sostible, etcétera), incluíndo a xestión dos seus instrumentos (AOD), reembolsables ou non, e a acción para a xustiza global. Encargarase, igualmente, de garantir a coherencia das políticas para o desenvolvemento a través dunha unidade con capacidade de análise, avaliación e auditoría de todas as políticas públicas.

Ademais, poremos en marcha unha nova carreira para formar profesionais en cooperación e solidariedade internacional, que estará diferenciada explícita, funcional, e organicamente da carreira diplomática."	http://lasonrisadeunpais.es/fb-share/programa/gl/337.html
338	Ámbito autonómico y municipal	Liberalización da AP-4 (Sevilla-Xerez)	A concesión deste tramo de autopista, despois de ser prorrogada hai uns anos, está a piques de rematar. Propoñemos, dada a inexistencia dunha vía de alta velocidade alternativa, que non se prorrogue a concesión e se eliminen as peaxes. Con iso, facilitaría a conexión por estrada da Campiña de Xerez e a desembocadura do Guadalquivir con Sevilla.	http://lasonrisadeunpais.es/fb-share/programa/gl/338.html
339	Ámbito autonómico y municipal	Inmatriculacións da Igrexa Católica	Propomos a recuperación do patrimonio histórico-cultural para o goce do público. A Igrexa Católica apropiouse dunha parte importante do noso patrimonio sen ningún tipo de contrapartida ao Estado e mediante un rexistro privado e independente do rexistro público. Por iso, atenderemos as reivindicacións de diversos colectivos da sociedade civil, como as relativas a mesquita de Córdoba.	http://lasonrisadeunpais.es/fb-share/programa/gl/339.html
340	Ámbito autonómico y municipal	Regulación de aproveitamentos hidráulicos das subconcas dos ríos Genil, Fardes e Guadania Menor	"Levaremos a cabo as seguintes propostas:

-  Derrogación dos proxectos de transvase do río Castril.
-  Regulación de aproveitamentos hidráulicos das subconcas dos ríos Genil, Fardes e Guadiana Menor.
-  Realizaremos un plan de integral de saneamento e restauración do río Genil entre Granada e Loja.
-  Mantemento dos seguintes embalses: El Portillo, San Clemente, Negratín, Francisco Abellán, Canales, Quéntar, Cubillas, Colomera y Bermejales."	http://lasonrisadeunpais.es/fb-share/programa/gl/340.html
341	Ámbito autonómico y municipal	Contaminación de terreos anteriormente utilizados pola industria	"Realizaremos as actuacións necesarias para  a retirada dos fosfoxesos e do cesio- 137 procedente das cinzas de Acerinox e demais residuos vertidos na marisma do Rincón e na de Mendaña, ao igual que o resto de residuos vertidos nas contaminadas marismas do Pinar.

Ademais procuraremos a máxima descontaminación dos terreos ocupados polas industrias que pecharon na avenida Francisco Montenegro (Punta do Sebo), e recuperarémolos integramente para o uso e goce da cidadanía.

Tamén impulsaremos a rexeneración e restauración das zonas húmidas das marismas do río Tinto mediante un proxecto innovador a nivel mundial que servirá para proxectar unha imaxe verde, nova e moderna."	http://lasonrisadeunpais.es/fb-share/programa/gl/341.html
342	Ámbito autonómico y municipal	Mellora e creación de novos tramos na rede de estradas	Promoveremos o financiamento da autovía do Olivar e da A-32 (Linares-Albacete) e a realización dun estudo da variante N- 322 que cruza a comarca do Condado.	http://lasonrisadeunpais.es/fb-share/programa/gl/342.html
