id	bloque (no traducir)	titulo	cuerpo	enlace
327	Democracia Internacional	Mayor autonomía d’España y Europa na OTAN	"Vamos buscar dar una mayor autonomía estratéxica tanto a Europa como a España dientro de la Organización del Tratáu del Atlánticu Norte (OTAN), pa lo que vamos afondar na Política Común de Seguridá y Defensa (PCSD) y na Europa de la Defensa pa encariar les rellaciones cola nuestra contorna y les problemátiques globales dende una perspectiva esclusivamente europea. Nesti sen, vamos defender neutralizar el papel desestabilizador de la OTAN n’Europa del Este, conxelar les fronteres actuales de l’alianza y parar la instalación del escudu antimisiles nel Este d’Europa y el mar Bálticu.

A mediu plazu, vamos apoyar la compatibilidá de l’alianza con una arquitectura de seguridá paneuropea na que participe Rusia, sobre la base d’una reactivación de la Organización pa la Seguridá y Cooperación n’Europa (OSCE)."	http://lasonrisadeunpais.es/fb-share/programa/ast/327.html
328	Democracia Internacional	Derechos pa les migraciones de dir y volver ente España y América Llatina	"Vamos fixar como prioridá fortalecer les rellaciones con una rexón clave pal nuestru pal nuestru país como ye Llatinoamérica, polos llazos hestóricos, económicos y socioculturales que nos xunten. Pa eso proponemos:

- Afalar la intermigración con acuerdos billaterales que protexan los derechos de los emigrantes españoles n’América Llatina y los llatinoamericanos n’España.
- Reconocer y afondar nes rellaciones billaterales y de la Unión Europea coles realidaes rexonales nueves d’América Llatina (como la Comunidá d’Estaos Llatinoamericanos y Caribeños, CELAC, o la Unión de Naciones Suramericanes, UNASUR) pa lo que vamos fomentar la cooperación más allá de la integración comercial y vamos afalar sobre too los intercambios n’educación, investigación, ciencia y economía cooperativa, social y solidaria.
- Vamos impulsar la promoción de los derechos humanos, especialmente nos actuales procesos populares de llucha contra la impunidá y la corrupción en Centroamérica.
- Contribuyir a la normalización progresiva de les rellaciones polítiques y comerciales con Cuba, tantu a nivel billateral como multillateral, pa tornar la posición común de la Unión Europea adoptada en 1996."	http://lasonrisadeunpais.es/fb-share/programa/ast/328.html
329	Democracia Internacional	Compromisu cola llibre determinación del Sáhara Occidental y concesión de la nacionalidá española a la población saharaui residente n’España	"Vamos defender el derechu a la llibre determinación del pueblu saharaui. Por eso, vamos asumir un papel más activu nel Conseyu de Seguridá de la ONU y vamos esixir revisar el marcu xeneral del procesu negociador, pa fortalecer el mandáu de la mediación de la ONU y posibilitar que’l Conseyu de Seguridá sancione a aquellos que pongan torgues al procesu políticu. Amás, vamos afalar a que la Misión de les Naciones Uníes pal Referéndum del Sáhara Occidental (MINURSO) contribuya a la supervisión del respetu y defensa de los derechos humanos y la organización de desplazamientos oficiales sobre’l terrenu, tanto nel Sáhara Occidental como nos campamentos de refuxaos de Tinduf.

Coles mesmes, vamos xubir les partíes d’ayuda humanitaria pa los campamentos saharauis, vamos sofitar programes de formación y movilidá de la población saharaui y vamos favorecer l’accesu a la nacionalidá española de los saharauis residentes nel nuestru país, colos mesmos derechos qu’otres persones na so situación. P’acabar, vamos apostar por que se nome un Representante Especial de la Unión Europea pal Sáhara Occidental que pueda facer un siguimientu regular de la resolución del conflictu a nivel comunitariu."	http://lasonrisadeunpais.es/fb-share/programa/ast/329.html
330	Democracia Internacional	Reconocencia del Estáu palestín	"Vamos reconocer a Palestina como Estáu de forma inminente y unillateral. Creemos qu’esti pasu primeru ye imprescindible, anque non l’únicu, pa garantizar la paz, el respetu a los derechos humanos y la seguridá (doctrina de la seguridá humana de la ONU) ente Israel y Palestina, asina como la reconocencia y el gociu de los derechos nacionales.

Va tratase d’un compromisu hestóricu del nuestru Gobiernu non colos palestinos namás, sinón tamién cola población del nuestru país. Un compromisu hestóricu que tien de materializase en fechos concretos como pasu primeru pa encetar otros asuntos, polo que vamos proponer que’l Conseyu de Seguridá de la ONU estableza un plazu vinculante pa retomar les negociaciones ente israelinos y palestinos baxo la supervisión y el control d’organismos multillaterales internacionales.

Nel casu de que se produzan violaciones de derechos humanos, el nuestru país va impulsar la imposición de sanciones frente a les polítiques d’ocupación, segregación, discriminación y castigos coletivos pola parte del Estáu d’Israel hacia les poblaciones palestines."	http://lasonrisadeunpais.es/fb-share/programa/ast/330.html
331	Democracia Internacional	Plan África Nuevu	"Vamos ellaborar un Plan África nuevu col oxetivu d’apoyar a les sociedaes africanes nos sos esfuercios por promover la democracia, los derechos humanos, la equidá de xéneru y el desenvolvimientu sostenible y inclusivu. Esti plan va facese nun marcu de coherencia de polítiques, y va contar tanto cola participación de la sociedá civil española como con actores africanos.

Vamos defender el fortalecimientu de los mecanismos de llucha contra la evasión fiscal y el control tresparente de la xestión de los recursos naturales. Nesti sen, vamos facer por potenciar una presencia empresarial española responsable, tresparente y respetuosa con estos principios.

Y tamién vamos priorizar la cooperación con organizaciones rexonales y subrexonales africanes en foros multillaterales."	http://lasonrisadeunpais.es/fb-share/programa/ast/331.html
332	Democracia Internacional	Cooperación científica y cultural con Estaos Uníos pa torgar la fuga de celebros	"Col oxetivu de torgar la fuga de celebros españoles a Estaos Uníos, vamos reforciar la cooperación científica, cultural y educativa con esti país. Pa eso, vamos xubir el presupuestu tocante a beques d’ampliación d’estudios y práctiques profesionales y investigación científica venceyaes a proyectos españoles, y vamos promover incentivos que favorezan la torna de los investigadores españoles después de qu’amplíen la so formación n’Estaos Uníos.

Amás, vamos desarrollar el Plan Uníos, una iniciativa pa establecer mayores vínculos culturales, educativos y económicos cola comunidá hispana d’Estaos Uníos, lo que supón cuasi un terciu de la población d’esti país. La rede de centros del Institutu Cervantes va contribuyir a reforciar la so conexón llatinoamericana al organizar y impulsar actividaes culturales que recueyan tola riqueza de la llingua y la cultura n’España y América. 

Tamién vamos crear una rede d’empreses incubadores y aceleradores n’Estaos Uníos y n’España que contribuya a la creación de proyectos empresariales viables y innovadores en dambos dos países, sobre manera nel sector de la economía social y solidaria, pa facer más fácil la entrada de les pymes españoles nel mercáu norteamericau col beneficiu que vien de siguío."	http://lasonrisadeunpais.es/fb-share/programa/ast/332.html
333	Democracia Internacional	Amenorgamientu de gastos suntuarios del serviciu esterior y más atención a emigrantes españoles 	"Vamos desarrollar una reforma del serviciu esterior acordies a los siguientes principios:

- Modernización de los métodos de trabayu y d’organización interna, revisión del concursu d’accesu a la carrera diplomática y estudiu del establecimientu d’un cuartu turnu, y meyora de les condiciones de trabayu de los funcionarios y contrataos n’España y nel esterior.
- Racionalización de los recursos al traviés de la mengua de gastos suntuarios y la reasignación de los recursos suprimíos. Revisión de la política salarial pa torgar les desigualdaes y racionalización de la política de compra y alquileres de les sedes dependientes del Ministeriu d’Asuntos Esteriores y de Cooperación tanto n’España como nel estranxeru.
- Refuerciu de los servicios d’asistencia consular y, en xeneral, de tolos d’atención al ciudadanu, sobre manera los tocantes a los residentes españoles nel estranxeru."	http://lasonrisadeunpais.es/fb-share/programa/ast/333.html
334	Democracia Internacional	Tresformación de la Marca España y del Institutu Cervantes pa que sían reflexu de la diversidá y plurinacionalidá del nuestru país	"Dende la convicción de que la política esterior sigue unos principios xenerales básicos, pero al mesmu tiempo tien de ser un reflexu de la diversidá del 
Estáu, y coles mesmes, dende’l convencimientu de que tien de ser una política tresparente y abierta a la participación de la sociedá civil, con mecanismos de control y rendición de cuentes, vamos crear un Conseyu Interterritorial de Política y Acción Esterior nel que va participar la sociedá civil y que va reforciar la coordinación interministerial. De la mesma manera, vamos crear un conseyu ciudadanu que va participar na ellaboración y supervisión de la nuestra política esterior y del respetu y la defensa de los derechos humanos.

D’acordies colo dicho enantes, vamos reforciar y adecuar l’Institutu Cervantes a la diversidá llingüística y cultural d’España y vamos tresformar la Marca España pa que, dende una perspectiva integradora, represente la diversidá y plurinacionalidá del nuestru país, asina como los intereses de tola ciudadanía."	http://lasonrisadeunpais.es/fb-share/programa/ast/334.html
335	Democracia Internacional	Aprobación d’un Pactu pola Xusticia Global y d’una Llei de Solidaridá y Cooperación Internacional	"Vamos afalar la ellaboración, aprobación y execución d’un Pactu pola Xusticia Global qu’articule la política nueva de solidaridá y cooperación internacional. Esti pactu va contemplar l’aprobación d’una Llei de Solidaridá y Cooperación Internacional nueva que, nun marcu coherente de polítiques pal desenvolvimientu sostenible, va constituir el sofitu llegal pa la política d’Estáu nueva nesta materia. La llei va amestar ferramientes de participación de la ciudadanía organizada (movimientos sociales, comités de solidaridá, ONGD) na política de solidaridá y cooperación internacional nueva, especialmente’l Conseyu de Cooperación, pa convertilu nun verdaderu espaciu de planificación, siguimientu y evaluación de tala política.

Amás, la Llei de Solidaridá y Cooperación Internacional va establecer una política de financiación nueva qu’asegure la participación activa y protagónica de la ciudadanía na nuestra política de solidaridá y cooperación, adaptando la so financiación a les funciones que van desempeñar les organizaciones y los movimientos sociales nesti ámbito, pa potenciar asina’l so papel movilizador."	http://lasonrisadeunpais.es/fb-share/programa/ast/335.html
336	Democracia Internacional	Xuba del presupuestu destináu a l’Ayuda Oficial al Desenvolvimientu	"Destinaremos el 0,7 % de la Renta Nacional Bruta (RNB) a la Ayuda Oficial al Desenvolvimientu (AOD) nun máximu de dos llexislatures (ponemos como meta pa la primera llexislatura un mínimu del 0,4%). L’AOD va actuar al marxe d’intereses comerciales, xeostratéxicos o de cualquier otru carácter que sían distintos a los recoyíos nel Pactu pola Xusticia Global y va mandase na so actuación en base a los principios de suficiencia, previsibilidá y respaldu técnicu.

Les alliances público-privaes van quedar subordinaes a una estratexa nueva de participación del sector priváu nel desenvolvimientu sostenible, que se va construyir xunto cola ciudadanía organizada y va ser de cumplimientu obligáu pa les empreses que participen nes aliances mentaes y nes acciones de cooperación y solidaridá internacional.

Amás, vamos facer auditoríes con participación ciudadana (incluyida la de los países socios de l’acción de solidaridá y cooperación internacional) sobre l’impactu na igualdá, los derechos humanos, la equidá de xéneru y la sostenibilidá medioambiental de les actividades de les empreses financiaes con fondos de la AOD española.

P’acabar, vamos destinar el 15% de los fondos de la AOD a intervenciones especifiques de xéneru, al empoderamientu de les muyeres y a la salú sexual y reproductiva, priorizando l’asignación de recursos a los movimientos feministes y a favor de los derechos de les muyeres, nos ámbitos locales, nacionales, rexonales y internacionales."	http://lasonrisadeunpais.es/fb-share/programa/ast/336.html
337	Democracia Internacional	Creación del Ministeriu d’Igualdad y Solidaridá	"Vamos crear un Ministeriu d’Igualdá y Solidaridá, que va ser l’organismu responsable de la implementación de la política de cooperación y solidaridá internacional. 

El so nivel d’interlocución interministerial va ser altu y va encargase de la planificación, dirección y implementación de toles acciones que comprienden actualmente la cooperación internacional pal desenvolvimientu (política de solidaridá y cooperación, acción humanitaria, educación pa la ciudadanía global, investigación pa la xusticia global y el desenvolvimientu sostenible, etcétera), incluyendo la xestión de los sos preseos financieros (AOD), reembolsables o non, y l’acción pa la xusticia económica global. Va encargase, igualmente, de garantizar la coherencia de les polítiques pal desenvolvimientu al traviés d’una unidá con capacidá d’análisis, evaluación y auditoría de toles polítiques públiques. Amás, vamos echar andar una carrera nueva pa formar profesionales en cooperación y solidaridá internacional, que va tar diferenciada esplícita, funcional y orgánicamente de la carrera diplomática."	http://lasonrisadeunpais.es/fb-share/programa/ast/337.html
338	Ámbito autonómico y municipal	Lliberalización de l’AP-4 (Sevilla-Jerez)	La concesión d’esti tramu d’autopista, depués de prorrogase hai unos años, ta a puntu d’acabar. Proponemos, dada la inesistencia d’una vía d’alta velocidá alternativa, que nun se prorrogue la concesión y s’eliminen los peaxes. Con ello, diba facilitase la conesión per carretera de la Campiña de Jerez y la desembocadura del Guadalquivir con Sevilla.	http://lasonrisadeunpais.es/fb-share/programa/ast/338.html
339	Ámbito autonómico y municipal	Inmatriculaciones de la Ilesia católica	Proponemos la recuperación del patrimoniu históricu-cultural pal disfrute públicu. La Ilesia católica apropióse d’una parte importante del nuestru patrimoniu ensin nenguna mena de contrapartida al Estáu y per aciu d’un rexistru priváu ya independiente del rexistru públicu. Poro, vamos atender les reivindicaciones de colectivos variaos de la sociedá civil, como les relatives a la mezquita de Córdoba.	http://lasonrisadeunpais.es/fb-share/programa/ast/339.html
340	Ámbito autonómico y municipal	Regulación d’aprovechamientos hidráulicos de les socuenques de los ríos Genil, Fardes y Guadiana Menor	"Vamos facer les propuestes siguientes :

- Derogación de los proyectos de tresvase del ríu Castril. Regulación d’aprovechamientos hidráulicos de les
socuenques de los ríos Genil, Fardes y Guadiana Menor.
- Realización d’un plan integral de saniamientu y res- tauración del ríu Genil ente Granada y Loja.
- Caltenimientu de los embalses siguientes: El Portillo, San Clemente, Negratín, Francisco Abellán, Canales, Quéntar, Cubillas, Colomera y Bermejales."	http://lasonrisadeunpais.es/fb-share/programa/ast/340.html
341	Ámbito autonómico y municipal	Descontaminación de terrenos utilizaos anteriormente pola industria	"Vamos facer les actuaciones necesaries pa la retirada de los fosfoyesos y del cesiu-137 procedente de les cenices d’Acerinox y demás residuos vertíos na marisma del Rincón y na de Mendaña, al igual que’l restu de residuos vertíos nes marismes contaminaes del Pinar. Amás, vamos intentar la descontaminación máxima de los terrenos ocupaos poles industries que pesllaron na avenida Francisco Montenegro (Punta del Sebo), y vamos recuperalos dafechu pal usu y disfrute de la ciudadanía.

Vamos impulsar tamién la rexeneración y restauración de los humedales de les marismes del ríu Tinto a traviés d’un proyectu anovador a nivel mundial que va sirvir pa proyectar una imaxe verde, nueva y moderna."	http://lasonrisadeunpais.es/fb-share/programa/ast/341.html
342	Ámbito autonómico y municipal	Ameyoramientu y creación de tramos nuevos na  rede de carreteres	Vamos promover la finalización de l’autovía del Olivar y de la A-32 (Linares-Albacete) y la realización d’un estudiu de la variante N-322 que crucia la comarca d’El Condado.	http://lasonrisadeunpais.es/fb-share/programa/ast/342.html
343	Ámbito autonómico y municipal	Construcción d’una segunda presa nel pantanu de la Concepción	Vamos defender la construcción d’una segunda presa nel pantanu de la Concepción, porque ye un proyectu que lleva munchos años considerándose imprescindible pa tola Costa del Sol occidental, yá que la capacidá de l’actual (construyida en 1971) nun ye abondo p’abastecer a la población.	http://lasonrisadeunpais.es/fb-share/programa/ast/343.html
344	Ámbito autonómico y municipal	Ameyoramientu de la rede ferroviaria pa la vertebración d’Andalucía	"Vamos procurar una meyor dotación d’infraestructures ferroviaries, con carácter interprovincial ya interrexonal, pa reactivar la economía y p’ameyorar la movilidá y la convivencia de los y les andaluces:

- Almería. Conexón Almería-Murcia: pasaxeros y tren d’alta velocidá (TAV) de mercancíes. Conexón TAV con Granada. Desarrollu d’una rede de tren de Cercaníes na comarca del Poniente.
- Cádiz. Electrificación de la llinia ferroviaria Algeciras- Bobadilla p’ameyorar les conexones del puertu y la ciudá.
- Granada. Proyectu de ferrocarril que conecte Granada (per Motril) con Málaga y Almería.
- Huelva. Ameyoramientu y ampliación de la conexón ferroviaria con Extremadura (l’actual Huelva-Zafra), xunto col ameyoramientu de los servicios de la llinia Huelva- Sevilla.
- Jaén. Reactivación y ameyoramientu de la rede de tren de Cercaníes, asina como de la estación Linares-Baeza. 
- Málaga. Corredor ferroviariu pela costa dende Málaga a
- Algeciras, con estensión hasta Nerja.
- Sevilla. Ameyoramientu de la rede de tren de Cercaníes; en particular, la conexón de Los Palacios cola llinia Cádiz-Sevilla a l’altura d’Utrera."	http://lasonrisadeunpais.es/fb-share/programa/ast/344.html
345	Ámbito autonómico y municipal	Plan integral de protección del olivar y la so industria	"Vamos dar puxu a midíes p’ameyorar la calidá de vida nel ámbitu olivareru, asina como les condiciones de co- mercialización y esportación:

- Vamos apoyar la industria relacionada cola esplotación agrícola en Jaén.
- Vamos defender la mediación estatal nel preciu del aceite d’oliva p’acabar coles práctiques abusives.
- Vamos fomentar la distribución y l’embotelláu del aceite d’oliva dende la provincia p’apostar por una dependencia menor d’intermediarios.
- Vamos cuidar pol cumplimientu estrictu de las normes que rixen la obtención y utilización de les denominaciones d’orixe y les indicaciones xeográfiques protexíes.
- Vamos promover la implantación de cultivos comple- mentarios nes esplotaciones dedicaes al olivar.
- Vamos esplicar per aciu de campañes publicitaries les característiques especiales del aceite d’oliva como base de la dieta mediterránea, pa poner en valor les sos cualidaes.
- Vamos apoyar la declaración del olivar andaluz como Patrimoniu Mundial por parte de la Unesco."	http://lasonrisadeunpais.es/fb-share/programa/ast/345.html
346	Ámbito autonómico y municipal	Plan d’ameyoramientu y redimensionamientu de la empresa pública incineradora REMESA	Vamos poner en marcha un plan p’ameyorar l’actividá de la empresa de tratamientu de residuos REMESA col oxetivu d’algamar la media europea en tases de material reciclao y contribuir a conservar la biodiversidá, al tiempu que se fomenta la creación de puestos de trabayu.	http://lasonrisadeunpais.es/fb-share/programa/ast/346.html
347	Ámbito autonómico y municipal	Reapertura de la llinia ferroviaria Canfranc-Olorón nel horizonte 2020	Vamos restaurar y reabrir la llinia ferroviaria ente Huesca y el sudoeste de Francia pa facilitar el tránsitu de mercancíes y viaxeros ente España y Francia, lo que va conllevar una meyora competitiva y el desarrollu d’Aragón como polu loxísticu.	http://lasonrisadeunpais.es/fb-share/programa/ast/347.html
348	Ámbito autonómico y municipal	Paralización de les obres de recrecimientu del pantanu de Yesa	Vamos suspender les obres de recrecimientu del pantanu de Yesa n’Aragón, tres multiplicase por cinco’l costu presupuestáu por problemes xeolóxicos non previstos nel entamu. Amás, hai un riesgu de rotura de la presa, y les obres diben tener unos costos medioambientales colos que nun se contare al entamu, aparte del efectu sobre’l patrimoniu natural y urbanu que supón el desarrollu d’esta obra hidráulica.	http://lasonrisadeunpais.es/fb-share/programa/ast/348.html
349	Ámbito autonómico y municipal	Meyora del corredor ferroviariu Cantábricu-Mediterraneu	Vamos dar puxu al ameyoramientu de les comunicaciones ente’l Cantábricu y el Mediterraneu per aciu d’un plan d’inversiones nes llinies ferroviaries del trazáu Teruel-Zaragoza-Sagunto, pa potenciar la capacidá loxística d’Aragón y les relaciones comerciales ente’l norte y l’este peninsular.	http://lasonrisadeunpais.es/fb-share/programa/ast/349.html
350	Ámbito autonómico y municipal	Fondos mineros pal desarrollu d’Asturies 	Vamos impulsar la resolución del conflictu ente alministraciones pol pagu de les cantidaes adeudaes de fondos mineros, y vamos aplicar estos fondos a polítiques económiques espansives que permitan destinar eses cuantíes a proyectos qu’ameyoren el fortalecimientu de les pymes asturianes, l’emplegu sostenible y los servicios públicos esenciales como la sanidá, la educación, la vivienda y los servicios sociales.	http://lasonrisadeunpais.es/fb-share/programa/ast/350.html
351	Ámbito autonómico y municipal	Plan d’infraestructures	"Vamos promover un cambiu na política d’infraestructures hacia un emplegu intelixente de los recursos y una articulación oxetiva del territoriu asturianu. 

Pa ello, fixemos cuatro oxetivos básicos nel plan d’infraestructures pa la próxima llexislatura:

- Meyora sustancial del serviciu de tren de Cercaníes pa establecer un serviciu d’alta frecuencia que proporcione a Asturies la fluidez necesaria nos desplazamientos.
- Finalización de los tramos pendientes na autovía de La Espina.
- Eliminación del peaxe del Huerna, cola fin de proporcionar a Asturies una entrada directa ensin sobrecostos qu’impidan el desarrollu económicu del territoriu.
- Protección de la ciudadanía frente a la contaminación acústica, visual y atmosférica que xeneren les grandes infraestructures (autovíes, autopistes y redes ferroviaries) al so pasu per núcleos urbanos."	http://lasonrisadeunpais.es/fb-share/programa/ast/351.html
352	Ámbito autonómico y municipal	Impulsu d’un réxime específicu balear basáu nel equilibriu económicu y solidariu ente los distintos territorios del Estáu español	"Vamos cumplir la normativa esistente nel ordenamientu xurídicu balear qu’ameyore esplícitamente la financiación de les Islles Baleares.

Vamos promover la obtención del estatus de territoriu especial pa les Islles Baleares y l’aplicación de la normativa específica de la Unión Europea pa estos supuestos.

Vamos ellaborar un programa d’inversiones estatales y nes Islles Baleares.

Vamos diseñar un réxime económicu específicu pa les Islles Baleares qu’atienda la compensación interterritorial.

Vamos crear un instrumentu de política económica que dea validez oxetiva y compensadora a determinaos sectores, pa garantizar el desarrollu económicu, llaboral y social del nuestru territoriu."	http://lasonrisadeunpais.es/fb-share/programa/ast/352.html
353	Ámbito autonómico y municipal	Declaración d’interés públicu de les conexones interislles y peninsulares pa Islles Baleares y les islles Canaries	A partir de la declaración d’interés públicu, van tasase precios reducíos nos vuelos interislles y peninsulares pa los que vivan nes islles.	http://lasonrisadeunpais.es/fb-share/programa/ast/353.html
354	Ámbito autonómico y municipal	Reconocimientu de Canaries como Rexón Ultraperiférica (RUP) na Constitución española	Vamos garantizar constitucionalmente la permanencia y vertebración del réxime económicu y fiscal de les islles Canaries. El Gobiernu va apremiar a les Cortes Xenerales y al Parlamentu de Canaries a la modificación parcial del títulu IV del Estatutu d’Autonomía de Canaries cola fin d’incluir los principios de modulación de les polítiques y actuaciones llexislatives, reglamentaries y financieres de los poderes públicos del Estáu. La llexislación estatal tien de dotar d’un tratamientu específicu a aquelles materies que lo necesiten n’atención al alloñamientu, la insularidá y les llendes estructurales permanentes de Canaries, pa que se reconozan na Constitución española les característiques de RUP que la Unión Europea yá reconoz.	http://lasonrisadeunpais.es/fb-share/programa/ast/354.html
355	Ámbito autonómico y municipal	Fomentu de les actuaciones derivaes de la reserva d’inversiones pa Canaries	Vamos promover l’aplicación de los beneficios fiscales recoyíos pola reserva d’inversiones pa Canaries, de mou que se va estimular la inversión de los recursos empresariales nes islles, col incrementu consecuente na creación de puestos de trabayu y na formación profesional de la población canaria.	http://lasonrisadeunpais.es/fb-share/programa/ast/355.html
356	Ámbito autonómico y municipal	Cumplimientu de los oxetivos y midíes principales de los Programes d’Opciones Específiques pol alloñamientu y la Insularidá (POSEI) pa garantizar la dotación presupuestaria	"Vamos garantizar una dotación presupuestaria acordies, con complementos pela parte de l’Administración central nos casos en que’l Gobiernu de Canaries nun pueda financiar el tramu que-y correspuende, col envís de cumplir los oxetivos principales del POSEI, que son los siguientes:

- Promoción d’un desarrollu sostenible que permita’l caltenimientu de l’actividad agropecuaria en Canaries y l’incrementu del autoabastecimientu, pasos firmes hacia la soberanía alimentaria, asina como’l mantenimientu d’unes rentes agrarias dignes, que sostengan el paisaxe, los usos y les tradiciones agrícoles, pa evitar la desertización del suelu y protexer la biodiversidá, tolo que va acollechar un ameyoramientu na calidá de los productos y la incorporación d’elementos diferenciadores nel mercáu.
- Financiación igual para tolos que producen nes mesmes condiciones.
- Garantía pal abastecimientu de productos pal consumu y la tresformación y, tamién, d’insumos agrarios que compensen el sobrecostu que supó ser territoriu RUP.
- Torgar les compensaciones a productos que compiten cola producción local.
- Establecimientu de mecanismos de control ya inspección abondos qu’impidan el fraude.
- Creación de un sistema simplificáu d’accesu a les ayudes pa los pequeños agricultores. Fomentu de les esplotaciones agroecolóxiques. Vetar les ayudes a la importación de productos tresxénicos.
- Promoción del cambiu de modelu enerxéticu hacia un modelu nuevu d’enerxíes tresformables, llimpies, eficaces y sostenibles."	http://lasonrisadeunpais.es/fb-share/programa/ast/356.html
357	Ámbito autonómico y municipal	Non al fracking en Cantabria	"En función de los riesgos medioambientales y sanitarios, y les consecuencies pal mou de vida rural, vamos suspender los permisos concedíos pa l’actividad de fracking en Cantabria. 

Esto afecta a los proyectos siguientes:

- Luena, con incidencia que recái sobre los valles de Besaya, Pas, Pisueña, Miera y Asón, y sobre una parte de Burgos.
- Bezana-Bigüenzo, qu’afecta a tol sur de Cantabria: Campoo, Valdeprado y Valderredible, asina como a una parte de Palencia y Burgos."	http://lasonrisadeunpais.es/fb-share/programa/ast/357.html
358	Ámbito autonómico y municipal	Plan de reactivación económica pa les comarques del Besaya y de Reinosa	"Vamos promover un plan de reindustrialización sostenible nes comarques del Besaya y de Reinosa, nes que l’esmantelamientu de la industria tuvo efectos significativamente negativos sobre l’actividá y l’emplegu. 

Les llinies principales d’actuación d’esti plan han ser:

- La puesta en marcha d’ayudes pa la modernización d’industries en riesgu de desllocalización, per aciu la compra de maquinaria y patentes y la tresformación de procesos productivos que permitan incrementar la productividá y la competitividá.
- L’asesoramientu na busca de mercaos nuevos, la internacionalización de les empreses, l’aprovechamientu de cadenes globales de valor y el fomentu de les esportaciones de bienes y servicios.
- La concesión d’incentivos pal incrementu de la eficiencia enerxética y la reducción d’emisiones y residuos procedentes del procesu productivu.
- El fomentu del desarrollu de suelu nuevu industrial y readaptación del yá esistente.
- La concesión d’incentivos p’atrayer empreses nueves, inversión estranxera directa y participación en sociedaes mestes.
- L’ameyoramientu de les infraestructures viales p’amenorgar el costu del tresporte de mercancíes.
- L’aniciu d’un plan d’ayudes p’atrayer el talentu y la formación continua de los trabayadores."	http://lasonrisadeunpais.es/fb-share/programa/ast/358.html
359	Ámbito autonómico y municipal	Paralización completa del almacén temporal centralizáu de Villar de Cañas	Hemos promover la sustitución del almacén temporal centralizáu de residuos nucleares de Villar de Cañas por una planta d’investigación d’enerxía llimpia (biocombustibles, fotovoltaica, eólica, etcétera); esta acción tien de convertise nuna referencia estatal, porque va contribuyir a entamar una transición enerxética eficiente en tol país.	http://lasonrisadeunpais.es/fb-share/programa/ast/359.html
360	Ámbito autonómico y municipal	Plataforma loxística intermodal y tren de mercancíes pa Toledo	Pondremos en marcha les acciones necesaries pa que la ciudá de Toledo tenga una plataforma loxística intermodal y un tren de mercancíes, porque la supresión d’esta infraestructura orixinó un parón importante nel desarrollu industrial y na creación d’emplegu.	http://lasonrisadeunpais.es/fb-share/programa/ast/360.html
361	Ámbito autonómico y municipal	Propuesta d’anteproyectu de llei pa la defensa de l’autonomía local y el reconocimientu de les comarques	Hemos devolver la capacidá de decisión, y los recursos pa exercela, a los conceyos xuníos o mancomunaos. Poro, hemos trabayar conscientemente col oxetivu de garantizar la defensa de les fórmules específiques d’organización de los conceyos o entidaes menores que formen la unidá comarcal, pa lo que vamos salvaguardar los derechos patrimoniales sos sobre’l territoriu y poner definitivamente en marcha la Llei pal Desarrollu Sostenible del Mediu Rural, de forma que se pueda asegurar la discriminación positiva p’aquelles comarques con mayor despoblación y mayor déficit d’infraestructures. Cuidaremos que les unidaes de gobiernu d’ámbitu comarcal (conceyos unificaos o mancomunaos) queden dotaes acordies colos recursos necesarios p’autoxestionar los servicios básicos nel so territoriu y participar nel control de les acciones que realicen nél l’Alministración autonómica y l’Alministración Xeneral del Estáu.	http://lasonrisadeunpais.es/fb-share/programa/ast/361.html
362	Ámbito autonómico y municipal	Ferrocarril pa Castiella y Lleón	"Castiella y Lleón ye una comunidá autónoma mui estensa con deficiencies importantes no que se refier a les comunicaciones ente les sos provincies, comarques y pueblos, polo que vamos estudiar los accesos y conexones p’ameyorar la movilidá y accesibilidá dende esta comunidá p’hacia otres comunidaes autónomes, asina como los movimientos internos ente les diferentes provincies de la comunidá castellanolleonesa.

Les midíes que vamos poner en marcha han obedecer a los oxetivos siguientes:

- Potenciar el tren convencional y de Cercaníes. Favorecer el tresporte de mercancíes per ferrocarril.
- España ye ún de los países que tien unos porcentaxes más baxos d’Europa nesti tipu de tresporte.
- Reabrir el tramu ente Madrid-Aranda de Duero y Burgos.
- Reabrir el tramu de la Vía de la Plata (Zamora- Salamanca-Plasencia) y la continuación hacia Asturies, per Benavente; valoraráse un tramu nuevu y directu dende Benavente hacia Lleón.
- Volver sobre’l proyectu de la llinia Madrid-Plasencia, el conocíu como’l «tren de la cereza»."	http://lasonrisadeunpais.es/fb-share/programa/ast/362.html
363	Ámbito autonómico y municipal	Ampliar y ameyorar el sistema de Cercaníes (Rodalies) de la rexón metropolitana de Barcelona	Vamos aumentar les frecuencies, ameyorar la calidá del serviciu y promover la puesta en funcionamientu de trenes semidirectos.	http://lasonrisadeunpais.es/fb-share/programa/ast/363.html
364	Ámbito autonómico y municipal	Cumplimientu del Estatutu d’Autonomía de Cataluña en relación coles inversiones n’infraestructures	Consideramos que ye imprescindible dar cumplimientu, de manera retroactiva, a la disposición adicional tercera del Estatutu, referente a les inversiones estatales nes infraestructures catalanes.	http://lasonrisadeunpais.es/fb-share/programa/ast/364.html
